problem_solution_key,id,title,solution_column,solution_index,source_broad_tag,source_broad_score,BACKTRACKING,BFS,BINARY_SEARCH,BITMASK,BRUTE_FORCE,COMBINATORICS,DFS,DIJKSTRA,DP,FENWICK_TREE,GCD_LCM,GEOMETRY,GRAPH,GREEDY,MATH,MODULAR_ARITHMETIC,PARAMETRIC_SEARCH,PREFIX_SUM,PRIORITY_QUEUE,SEGMENT_TREE,SIEVE,SIMULATION,SORTING,STACK,TOPO_SORT,TREE,TWO_POINTERS,UNION_FIND,recheck_best_candidate,recheck_best_score,recheck_decision,recheck_reason
1004_B_solution_19,1004_B,Sonya and Exhibition,solution_19,19,GREEDY,70,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"단순한 교차 배치 전략이 모든 구간에 대해 최적임을 보장하므로, 다른 복잡한 알고리즘으로 대체될 필요가 없음."
1004_B_solution_19,1004_B,Sonya and Exhibition,solution_19,19,MATH,85,,,0,,0,0,,,0,,0,0,,70,,0,0,,,,0,,,,,,,,GREEDY,70,KEEP_ORIGINAL,특정 정수론이나 기하학 태그보다는 기본적인 산술 평균-기하 평균의 원리를 이용한 구성적 문제임.
1004_B_solution_20,1004_B,Sonya and Exhibition,solution_20,20,MATH,95,,,0,,0,0,,,0,,0,0,,40,,0,0,,,,0,,,,,,,,GREEDY,40,KEEP_ORIGINAL,"기초적인 대수적 성질(곱의 최대화)을 이용한 문제로, 더 구체적인 수학 태그보다는 일반적인 MATH/IMPLEMENTATION 분류가 적절합니다."
165_E_solution_2,165_E,Compatible Numbers,solution_2,2,DP,90,,0,0,95,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,95,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크 기반의 SOS DP라는 매우 구체적인 알고리즘이 핵심임.
165_E_solution_2,165_E,Compatible Numbers,solution_2,2,BITMASK,95,0,0,,,0,,0,,100,,,,,,30,,,,,,,0,,,,,,,DP,100,LIKELY_SPECIFIC_ALGORITHM,"단순 비트마스크 상태 표현을 넘어, dp[mask]의 전이 구조가 시간복잡도를 결정하는 핵심이므로 BITMASK_DP가 적절함."
165_E_solution_1,165_E,Compatible Numbers,solution_1,1,DP,95,,0,0,95,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,95,KEEP_ORIGINAL,"전형적인 SOS DP(Subset DP) 구조이며, 비트마스크를 이용한 상태 전이가 핵심임"
165_E_solution_1,165_E,Compatible Numbers,solution_1,1,BITMASK,95,0,0,,,0,,0,,100,,,,,,20,,,,,,,0,,,,,,,DP,100,LIKELY_SPECIFIC_ALGORITHM,"단순 비트마스크 사용을 넘어, 부분집합 간의 값을 전파하는 DP 구조(SOS DP)가 시간복잡도와 풀이의 핵심을 결정함"
165_E_solution_3,165_E,Compatible Numbers,solution_3,3,DP,90,,0,0,95,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,95,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 BITMASK_DP(SOS DP)라는 매우 구체적인 알고리즘이 사용됨
165_E_solution_3,165_E,Compatible Numbers,solution_3,3,BITMASK,95,0,0,,,0,,0,,90,,,,,,0,,,,,,,0,,,,,,,DP,90,LIKELY_SPECIFIC_ALGORITHM,단순 비트마스크 표현을 넘어 dp[mask] 형태의 상태 전이가 풀이의 시간복잡도를 결정함
165_E_solution_5,165_E,Compatible Numbers,solution_5,5,DP,95,,0,0,95,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,95,KEEP_ORIGINAL,"전형적인 SOS DP 구조로, 비트마스크를 상태로 하는 DP가 핵심임"
165_E_solution_5,165_E,Compatible Numbers,solution_5,5,BITMASK,95,0,0,,,20,,0,,100,,,,,,0,,,,,,,0,,,,,,,DP,100,LIKELY_SPECIFIC_ALGORITHM,단순 비트 연산이 아니라 dp[mask] 형태의 전이 구조를 가진 BITMASK_DP가 풀이의 핵심임
165_E_solution_6,165_E,Compatible Numbers,solution_6,6,DP,90,,0,0,95,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,95,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크 상태 전이를 이용한 BITMASK_DP(SOS DP)가 훨씬 구체적이고 정확한 분류임
165_E_solution_6,165_E,Compatible Numbers,solution_6,6,BITMASK,95,0,0,,,20,,0,,90,,,,,,20,,,,,,,0,,,,,,,DP,90,LIKELY_SPECIFIC_ALGORITHM,단순 비트 표현을 넘어 dp[mask] 형태의 상태 전이를 통해 최적값을 찾으므로 DP와의 결합이 핵심임
165_E_solution_8,165_E,Compatible Numbers,solution_8,8,DP,95,,0,0,100,,,20,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,100,LIKELY_SPECIFIC_ALGORITHM,단순 DP보다 비트마스크 상태 전이를 이용한 BITMASK_DP(SOS DP)가 훨씬 구체적이고 정확한 설명임
165_E_solution_8,165_E,Compatible Numbers,solution_8,8,BITMASK,95,0,0,,,40,,20,,100,,,,,,20,,,,,,,0,,,,,,,DP,100,LIKELY_SPECIFIC_ALGORITHM,"비트마스크는 상태 표현 방식이며, 이를 활용한 DP 전이가 풀이의 핵심 구조임"
165_E_solution_4,165_E,Compatible Numbers,solution_4,4,DP,95,,0,0,100,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,100,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크 상태 전이를 이용한 BITMASK_DP(SOS DP)가 훨씬 구체적이고 정확한 분류임
165_E_solution_4,165_E,Compatible Numbers,solution_4,4,BITMASK,100,0,0,,,30,,0,,95,,,,,,0,,,,,,,0,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,단순 비트 조작이 아니라 DP 전이를 통해 상태를 전파하므로 BITMASK_DP로 보는 것이 타당함
165_E_solution_7,165_E,Compatible Numbers,solution_7,7,DP,90,,0,0,85,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,85,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크 상태 전이를 이용한 BITMASK_DP(SOS DP)가 훨씬 더 구체적이고 정확한 분류임
165_E_solution_7,165_E,Compatible Numbers,solution_7,7,BITMASK,85,0,0,,,0,,0,,90,,,,,,0,,,,,,,0,,,,,,,DP,90,LIKELY_SPECIFIC_ALGORITHM,"단순 비트마스크 상태 관리가 아니라, 마스크 격자(lattice) 상에서의 DP 전이가 풀이의 핵심이므로 BITMASK_DP로 분류하는 것이 적절함"
165_E_solution_9,165_E,Compatible Numbers,solution_9,9,DP,80,,0,0,100,,,85,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,100,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크 상태 전이를 이용하는 SOS DP 형태가 훨씬 구체적이고 정확한 분석임.
165_E_solution_9,165_E,Compatible Numbers,solution_9,9,BITMASK,100,0,0,,,0,,85,,95,,,,,,0,,,,,,,0,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,단순 비트 연산이 아니라 마스크 공간에서의 DP 전파(SOS DP)가 풀이의 핵심임.
165_E_solution_10,165_E,Compatible Numbers,solution_10,10,DP,95,,0,0,100,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,100,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크의 부분집합 구조를 이용한 BITMASK_DP(SOS DP)가 훨씬 구체적이고 정확한 분류임
165_E_solution_10,165_E,Compatible Numbers,solution_10,10,BITMASK,95,0,0,,,40,,0,,100,,,,,,20,,,,,,,0,,,,,,,DP,100,LIKELY_SPECIFIC_ALGORITHM,"단순 비트마스크 상태 표현을 넘어, 마스크 간의 전이를 이용한 DP 구조가 전체 시간복잡도와 풀이 논리를 결정함"
165_E_solution_11,165_E,Compatible Numbers,solution_11,11,DP,95,,0,0,100,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,100,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 더 구체적인 BITMASK_DP(특히 SOS DP)가 문제 해결의 핵심임.
165_E_solution_11,165_E,Compatible Numbers,solution_11,11,BITMASK,100,0,0,,,50,,0,,100,,,,,,30,,,,,,,0,,,,,,,DP,100,LIKELY_SPECIFIC_ALGORITHM,"단순 비트마스크 상태 관리가 아니라, 마스크 간의 전이를 이용한 DP 구조가 핵심임."
165_E_solution_14,165_E,Compatible Numbers,solution_14,14,DP,95,,0,0,95,,,30,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,95,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크 상태 전이를 이용한 BITMASK_DP(SOS DP)가 훨씬 구체적이고 정확한 분류임
165_E_solution_14,165_E,Compatible Numbers,solution_14,14,BITMASK,95,0,0,,,20,,30,,95,,,,,,30,,,,,,,0,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,"비트마스크는 상태 표현 방식이며, 실제 풀이의 핵심 구조는 dp[mask] 전이를 통한 부분집합 탐색(DP)임"
165_E_solution_15,165_E,Compatible Numbers,solution_15,15,DP,90,,0,0,95,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,95,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크 상태 전이를 이용한 SOS DP라는 매우 구체적인 알고리즘이 핵심임
165_E_solution_15,165_E,Compatible Numbers,solution_15,15,BITMASK,95,0,0,,,20,,0,,100,,,,,,40,,,,,,,0,,,,,,,DP,100,LIKELY_SPECIFIC_ALGORITHM,단순 비트마스크 표현이 아니라 dp[mask] 형태의 상태 전이가 풀이의 핵심 구조를 결정함
165_E_solution_17,165_E,Compatible Numbers,solution_17,17,DP,85,,0,0,90,,,40,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,90,LIKELY_SPECIFIC_ALGORITHM,일반적인 DP보다 비트마스크 상태 전이가 핵심인 BITMASK_DP로 보는 것이 훨씬 구체적이고 정확함
165_E_solution_17,165_E,Compatible Numbers,solution_17,17,BITMASK,90,0,0,,,30,,40,,95,,,,,,0,,,,,,,0,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,단순한 비트 표현을 넘어 dp[mask] 형태의 상태 전이를 통해 최적의 부분집합을 찾는 구조이므로 BITMASK_DP가 핵심임
165_E_solution_18,165_E,Compatible Numbers,solution_18,18,DP,95,,0,0,100,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,100,LIKELY_SPECIFIC_ALGORITHM,단순 DP보다 더 구체적인 BITMASK_DP(SOS DP)가 풀이의 핵심 구조임.
165_E_solution_18,165_E,Compatible Numbers,solution_18,18,BITMASK,100,0,0,,,20,,0,,95,,,,,,0,,,,,,,0,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,"비트마스크는 상태 표현 방식이며, 실제 시간복잡도를 결정하는 핵심 논리는 DP 전이 구조에 있음."
165_E_solution_19,165_E,Compatible Numbers,solution_19,19,DP,85,,0,0,90,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,90,KEEP_ORIGINAL,"전형적인 Bitmask 기반의 SOS DP 풀이로, DP 상태 전이가 핵심임."
165_E_solution_19,165_E,Compatible Numbers,solution_19,19,BITMASK,90,0,0,,,0,,0,,95,,,,,,0,,,,,,,0,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,"단순 비트마스크 상태 표현을 넘어, SOS DP라는 구체적인 알고리즘 구조가 시간복잡도를 결정함."
1538_F_solution_3,1538_F,Interesting Function,solution_3,3,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,특정 세부 수학 알고리즘보다 십진법의 성질을 이용한 일반적인 수학적 접근이 핵심임
1538_F_solution_1,1538_F,Interesting Function,solution_1,1,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,"특정 세부 수학 알고리즘(정수론, 조합론 등)보다는 일반적인 자릿수 분석 및 수식 적용 문제임"
165_E_solution_12,165_E,Compatible Numbers,solution_12,12,DP,90,,0,0,100,,,0,0,,0,,,,0,,,,0,,0,,,,,0,0,,,BITMASK,100,LIKELY_SPECIFIC_ALGORITHM,단순 DP라기보다 비트마스크 부분집합 전파(SOS DP)가 핵심이므로 BITMASK_DP가 더 구체적인 분류임
165_E_solution_12,165_E,Compatible Numbers,solution_12,12,BITMASK,95,0,0,,,20,,0,,100,,,,,,30,,,,,,,0,,,,,,,DP,100,LIKELY_SPECIFIC_ALGORITHM,"비트마스크를 사용한 단순 전수조사가 아니라, DP를 통해 부분집합 정보를 효율적으로 전파하여 복잡도를 낮췄으므로 BITMASK_DP가 적절함"
1538_F_solution_2,1538_F,Interesting Function,solution_2,2,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,특정 세부 수학 알고리즘보다 진법 체계의 일반적인 수학적 성질을 이용한 풀이임.
1538_F_solution_4,1538_F,Interesting Function,solution_4,4,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,10진수 자릿수 변화라는 기초적인 진법 수학 성질을 이용한 최적의 풀이임
1538_F_solution_5,1538_F,Interesting Function,solution_5,5,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,10진수 체계의 자릿수 변경 특성을 이용한 수학적 풀이가 명확함
1538_F_solution_6,1538_F,Interesting Function,solution_6,6,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,자릿수 합산이라는 명확한 수학적 원리를 이용하므로 MATH 태그가 가장 적절함
1538_F_solution_7,1538_F,Interesting Function,solution_7,7,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,자릿수 기반의 수학적 성질을 이용한 정답 도출이 핵심이므로 MATH 태그가 가장 적절함
1538_F_solution_8,1538_F,Interesting Function,solution_8,8,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,특수한 정수론적 알고리즘보다 10진법의 기본 성질을 이용한 산술 계산이 핵심임
1538_F_solution_9,1538_F,Interesting Function,solution_9,9,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,특정한 세부 수학 알고리즘보다는 수의 자릿수 체계라는 일반적인 수론적 관찰에 기반한 풀이임
1538_F_solution_10,1538_F,Interesting Function,solution_10,10,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,"자릿수 기반의 단순 수학 공식이며, 제시된 다른 구체적 수학 태그들보다 일반적인 수론/수학적 관찰이 핵심임."
1538_F_solution_11,1538_F,Interesting Function,solution_11,11,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,"The solution relies on a base-10 numerical property, which fits perfectly under MATH and NUMBER_THEORY."
1538_F_solution_13,1538_F,Interesting Function,solution_13,13,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,"특정 세부 수학 알고리즘(정수론, 조합론 등)보다는 진법의 성질을 이용한 기초 수학적 관찰이 핵심임"
1538_F_solution_12,1538_F,Interesting Function,solution_12,12,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,"진법 체계의 성질을 이용한 전형적인 수학 문제이며, 더 구체적인 특정 수학 알고리즘(예: 조합론, 기하학)으로 좁히기보다 일반적인 MATH/NUMBER_THEORY 분류가 적절함."
1538_F_solution_14,1538_F,Interesting Function,solution_14,14,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,특정 세부 수학 태그보다 진법 기반의 일반적인 수학적 성질 관찰이 핵심임
1538_F_solution_16,1538_F,Interesting Function,solution_16,16,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,구체적인 정수론 기법보다는 자릿수 체계의 기본 성질을 이용한 일반적인 MATH 문제임
1538_F_solution_15,1538_F,Interesting Function,solution_15,15,DP,95,,0,0,0,,,0,0,,0,,,,0,,,,30,,0,,,,,0,0,,,PREFIX_SUM,30,KEEP_ORIGINAL,단순 누적합이 아니라 자릿수 체계에 기반한 Digit DP 전형적인 형태임
1538_F_solution_15,1538_F,Interesting Function,solution_15,15,MATH,85,,,0,,0,70,,,95,,0,0,,0,,0,0,,,,0,,,,,,,,DP,95,LIKELY_SPECIFIC_ALGORITHM,"수학적 성질(10진법)을 이용하지만, 구현 방식이 DP 전처리와 자릿수 재귀 합산이라는 구체적인 DIGIT_DP 알고리즘을 따르고 있음"
1538_F_solution_17,1538_F,Interesting Function,solution_17,17,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,"기본적인 수 체계(Base-10)의 성질을 이용한 수학적 풀이로, 더 구체적인 수학 알고리즘 후보 중 적합한 것이 없음"
1538_F_solution_20,1538_F,Interesting Function,solution_20,20,MATH,100,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,20,,,,,,,,SIEVE,20,KEEP_ORIGINAL,자릿수 변화라는 십진법의 수학적 성질을 이용한 풀이로 MATH 태그가 가장 적절함
1538_F_solution_18,1538_F,Interesting Function,solution_18,18,MATH,95,,,0,,0,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,GCD_LCM,0,KEEP_ORIGINAL,"자릿수 합산이라는 명확한 수학적 원리를 사용하고 있으며, 제시된 다른 세부 수학 태그보다 일반적인 Number Theory/Math 범주에 속함"
1538_F_solution_19,1538_F,Interesting Function,solution_19,19,MATH,95,,,0,,20,0,,,0,,0,0,,0,,0,0,,,,0,,,,,,,,BRUTE_FORCE,20,KEEP_ORIGINAL,10진법 체계의 자릿수 변경이라는 수학적 성질을 정확히 이용하고 있음
962_B_solution_2,962_B,Students in Railway Carriage,solution_2,2,GREEDY,95,,,0,,,,,,10,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,10,KEEP_ORIGINAL,"단순한 조건부 배치를 통한 그리디 풀이이며, 다른 구체적인 알고리즘(세그먼트 트리, 이분 탐색 등)이 개입할 여지가 없는 구조임."
962_B_solution_5,962_B,Students in Railway Carriage,solution_5,5,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,20,0,,,0,0,SORTING,20,KEEP_ORIGINAL,"단순히 더 많은 인원을 가진 그룹을 선택하는 그리디 전략이 핵심이며, 이를 위해 더 복잡한 자료구조나 알고리즘이 필요하지 않음."
962_B_solution_3,962_B,Students in Railway Carriage,solution_3,3,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"단순한 조건부 배치 전략을 사용하는 전형적인 그리디 문제이며, 다른 구체적인 알고리즘이 개입될 여지가 없음."
962_B_solution_6,962_B,Students in Railway Carriage,solution_6,6,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"전형적인 그리디 문제로, 매 단계에서 최적의 선택을 하는 구조가 명확하며 다른 특수 자료구조나 알고리즘이 필요하지 않음."
962_B_solution_8,962_B,Students in Railway Carriage,solution_8,8,GREEDY,95,,,0,,,,,,10,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,10,KEEP_ORIGINAL,"단순 교차 배치와 수량 기반 우선순위 결정이라는 그리디 전략이 문제의 최적해를 보장하며, 더 복잡한 자료구조나 알고리즘이 필요하지 않음."
962_B_solution_9,962_B,Students in Railway Carriage,solution_9,9,GREEDY,95,,,0,,,,,,10,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,10,KEEP_ORIGINAL,"단순 교대 배치 및 남은 인원수 비교 기반의 그리디 전략이며, 다른 구체적인 알고리즘을 적용할 필요가 없는 구조임."
962_B_solution_10,962_B,Students in Railway Carriage,solution_10,10,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"특정 자료구조나 복잡한 탐색 없이, 홀수 구간의 처리 방식 자체가 그리디한 최적 선택임"
962_B_solution_11,962_B,Students in Railway Carriage,solution_11,11,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"단순히 더 많은 학생을 우선 배치하는 전략이 이 문제의 최적해를 보장하며, 다른 복잡한 알고리즘이 필요하지 않은 구조임."
962_B_solution_12,962_B,Students in Railway Carriage,solution_12,12,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"단순한 구간 길이 계산을 통한 그리디 배치 전략으로, 다른 구체적인 자료구조나 알고리즘이 필요하지 않음"
962_B_solution_12,962_B,Students in Railway Carriage,solution_12,12,MATH,70,,,0,,0,0,,,0,,0,0,,95,,0,0,,,,0,,,,,,,,GREEDY,95,KEEP_ORIGINAL,"수학적 계산이 포함되어 있으나, 이는 그리디 전략을 구현하기 위한 기초 산술 연산에 해당함"
962_B_solution_13,962_B,Students in Railway Carriage,solution_13,13,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"단순한 조건문 기반의 그리디 선택이며, 다른 구체적인 자료구조나 알고리즘이 필요하지 않은 문제임"
962_B_solution_15,962_B,Students in Railway Carriage,solution_15,15,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"남은 인원수가 많은 그룹을 홀수 길이 구간의 추가 슬롯에 우선 배치하는 그리디 전략이 문제의 최적해를 보장하며, 다른 구체적 알고리즘으로 대체될 여지가 없음."
962_B_solution_16,962_B,Students in Railway Carriage,solution_16,16,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,특별한 자료구조 없이 max/min을 이용한 단순 그리디 선택만으로 해결됨
962_B_solution_14,962_B,Students in Railway Carriage,solution_14,14,GREEDY,95,,,0,,,,,,10,0,,,0,,,,0,,0,0,,,0,0,,,0,0,DP,10,KEEP_ORIGINAL,특별한 자료구조나 복잡한 탐색 없이 구간 길이에 따른 단순 배분 로직이므로 GREEDY가 적절함
962_B_solution_14,962_B,Students in Railway Carriage,solution_14,14,MATH,65,,,0,,0,0,,,0,,0,0,,95,,0,0,,,,0,,,,,,,,GREEDY,95,LIKELY_SPECIFIC_ALGORITHM,"단순한 정수 나눗셈/나머지 연산을 사용하지만, 전체적인 풀이 구조는 그리디 전략에 기반함"
962_B_solution_17,962_B,Students in Railway Carriage,solution_17,17,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,30,0,,,0,0,SORTING,30,KEEP_ORIGINAL,"정렬을 사용하긴 했으나, 정렬 기준 자체가 풀이의 핵심이 아니라 매 순간 더 많은 인원을 가진 그룹을 선택하는 그리디 로직이 핵심임"
962_B_solution_18,962_B,Students in Railway Carriage,solution_18,18,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,"단순한 비교 연산(a <= b)을 통한 그리디 선택이며, 특수 자료구조나 다른 알고리즘의 개입 없이 최적해를 보장하는 단순 그리디 문제임"
962_B_solution_20,962_B,Students in Railway Carriage,solution_20,20,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,0,0,,,0,0,SORTING,0,KEEP_ORIGINAL,각 빈 좌석 구간에서 더 많은 인원을 우선 배치하는 전략이 전체 최적해를 보장하는 전형적인 그리디 문제임
1369_C_solution_1,1369_C,RationalLee,solution_1,1,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,70,0,SORTING,90,KEEP_ORIGINAL,"정렬과 투포인터가 사용되었으나, 이는 그리디 전략(가장 큰 값과 가장 작은 값을 어떻게 매칭할 것인가)을 구현하기 위한 수단이며, 문제의 핵심은 그리디 선택에 있음"
1369_C_solution_2,1369_C,RationalLee,solution_2,2,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,30,0,SORTING,90,KEEP_ORIGINAL,"정렬 후 양 끝단을 사용하는 전형적인 그리디 전략이며, 다른 특수 자료구조나 알고리즘으로 대체될 여지가 없는 명확한 그리디 문제임"
1369_C_solution_3,1369_C,RationalLee,solution_3,3,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,70,0,SORTING,85,KEEP_ORIGINAL,"정렬과 투포인터가 사용되었으나, 이는 그리디 전략을 구현하기 위한 전처리와 탐색 도구일 뿐이며 핵심 논리는 그리디 선택에 있음"
1369_C_solution_4,1369_C,RationalLee,solution_4,4,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,60,0,SORTING,85,KEEP_ORIGINAL,"정렬과 투포인터가 사용되었으나, 이는 그리디 선택(가장 큰 값과 가장 작은 값의 조합)을 구현하기 위한 수단이며, 전체적인 풀이 구조는 그리디 알고리즘에 의존함"
1369_C_solution_5,1369_C,RationalLee,solution_5,5,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,90,0,,,65,0,SORTING,90,KEEP_ORIGINAL,"정렬과 투포인터는 그리디 전략을 구현하기 위한 도구이며, 전체적인 풀이의 핵심 논리는 최적의 선택을 반복하는 GREEDY에 있음"
1369_C_solution_6,1369_C,RationalLee,solution_6,6,GREEDY,100,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,95,0,,,40,0,SORTING,95,KEEP_ORIGINAL,"정렬이 핵심 도구로 사용되었으나, 전체적인 풀이의 논리 구조는 그리디 전략에 기반하고 있음"
1369_C_solution_7,1369_C,RationalLee,solution_7,7,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,40,0,SORTING,85,KEEP_ORIGINAL,"정렬을 사용하지만, 정렬 그 자체보다 정렬된 상태에서 어떤 값을 선택하느냐는 그리디 전략이 핵심임"
1369_C_solution_8,1369_C,RationalLee,solution_8,8,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,50,0,SORTING,85,KEEP_ORIGINAL,"정렬과 투 포인터적 접근이 사용되었으나, 이는 그리디 전략을 수행하기 위한 구현 방법임. 핵심 논리가 그리디 선택에 있으므로 기존 분류 유지함"
1369_C_solution_9,1369_C,RationalLee,solution_9,9,GREEDY,95,,,0,,,,,,0,0,,,0,,,,0,,0,0,,,85,0,,,0,0,SORTING,85,KEEP_ORIGINAL,"정렬(SORTING)이 사용되었으나 이는 그리디 선택을 위한 준비 과정이며, 풀이의 핵심 결정 논리는 그리디 전략에 있음"
